farm;EBIT;N_reduction;farmN;NLRedFSM;NLRedEoFM;P_reduction;farmP;PLRedFSM;PLRedEoFM;SOLVER;FEASIBILITY
WA29;0.0;0.9;41.11477155523589;370.0329439971231;0.0;0.7000000000000001;1.7184492871974002;4.0097150034606;0.0;Gams_optimisation_COUENNE.opt;FEASIBLE
WA30;-9430.663200000019;0.9000000018143733;719.368951428235;6474.320650664874;4.270962949867155e-05;0.7000000002254865;101.30787668641076;236.38504577263282;8.2809530368191e-08;Gams_optimisation_COUENNE.opt;FEASIBLE
WA31;0.0;0.9000000000000002;10.596591934631073;95.36932741167993;0.0;0.7000000000000001;4.4511396608978995;10.3859925420951;0.0;Gams_optimisation_COUENNE.opt;FEASIBLE
WA32;208026.93167746597;0.4409999287121759;2113.47792172465;1667.3407763045302;0.0;0.2356999569790684;102.08561725345702;31.481845139922996;0.0;Gams_optimisation_COUENNE.opt;FEASIBLE
WA33;0.0;0.9000000000000001;686.1039598706059;6174.935638835456;0.0;0.7000000000000001;96.20034053097898;224.46746123895093;0.0;Gams_optimisation_COUENNE.opt;FEASIBLE
WA34;145573.77374238276;0.5102536443438062;3194.953665982865;3190.0846726512277;138.65219848498296;0.1449000000000001;61.546124457297026;10.429228667831062;0.0;Gams_optimisation_COUENNE.opt;FEASIBLE
WA35;1366846.8641872678;0.30054959547493637;7943.54717218909;2225.94087540237;1187.3531534410374;0.03840000000000009;512.6188987030006;20.47063821775714;0.0;Gams_optimisation_COUENNE.opt;FEASIBLE
WA36;240804.20463963537;0.5152792327257555;4780.634713713121;4822.839318710433;259.1830610538172;0.14489999999999992;114.53949021526675;19.409159317263658;0.0;Gams_optimisation_COUENNE.opt;FEASIBLE
WA37;9023.017064997719;0.5219999999999999;119.75795763290226;130.78170268697693;0.0;0.16249999999999998;2.6228312559612004;0.5089075571268;0.0;Gams_optimisation_COUENNE.opt;FEASIBLE
WA38;0.0;0.9;497.34382895989853;4476.094460639089;0.0;0.7;72.27474451921083;168.6410705448252;0.0;Gams_optimisation_COUENNE.opt;FEASIBLE
WA39;-6261.010322287374;0.9009341283066342;692.0800482062988;6287.453315038882;6.525875686910102;0.7;119.37864532784526;278.5501724316389;0.0;Gams_optimisation_COUENNE.opt;FEASIBLE
WA40;257570.1461572124;0.5095587910146616;5441.799401178733;5425.808146672177;228.1146334827845;0.14490000000000003;103.43844430560975;17.528044181830026;0.0;Gams_optimisation_COUENNE.opt;FEASIBLE
WA41;3.253986459395041e-05;0.9;374.18776826863274;3367.6899144176955;0.0;0.7;10.795420587882571;25.189314705059328;0.0;Gams_optimisation_COUENNE.opt;FEASIBLE
WA42;0.0;0.9;154.955730877816;1394.6015779003444;0.0;0.7;4.444358106144001;10.370168914335999;0.0;Gams_optimisation_COUENNE.opt;FEASIBLE
WA43;195021.70207742494;0.31334669442122254;7136.69522724184;1028.9513234068072;2227.8011605312277;0.01929999999999999;67.65027214192948;1.3313452149885165;0.0;Gams_optimisation_COUENNE.opt;FEASIBLE
WA44;0.0;0.9;348.29757226016983;3134.6781503415305;0.0;0.7;26.093290247797505;60.884343911527495;0.0;Gams_optimisation_COUENNE.opt;FEASIBLE
WA45;0.0;0.9;26.590658912282276;239.31593021054056;0.0;0.6999999999999998;10.496860946211063;24.49267554115914;0.0;Gams_optimisation_COUENNE.opt;FEASIBLE
WA46;6.745815174648386e-05;0.9000000000000001;334.2049147144259;3007.8442324298344;0.0;0.6999999999999998;41.089871429838006;95.87636666962199;0.0;Gams_optimisation_COUENNE.opt;FEASIBLE
WA47;206407.56351788816;0.5379446831291788;2976.6603044300555;3362.8369205561944;102.71909791833676;0.16249999999999995;63.83099320618235;12.385118084781645;0.0;Gams_optimisation_COUENNE.opt;FEASIBLE
WA48;-803.8329000000001;0.9;756.4209016783624;6807.7881151052625;0.0;0.6999999999999998;106.52475476445032;248.55776111705066;0.0;Gams_optimisation_COUENNE.opt;FEASIBLE
WA49;84221.47131806157;0.30143913012072615;1169.5613498327198;169.0986446943691;335.5840123478522;0.05089999999999994;47.81380127328624;2.564242424202156;0.0;Gams_optimisation_COUENNE.opt;FEASIBLE
WA50;0.0;0.9000000000000001;138.11236395949993;1243.0112756355002;0.0;0.6999999999999998;21.342039673099205;49.7980925705648;0.0;Gams_optimisation_COUENNE.opt;FEASIBLE
WA51;0.0;0.9000000000000002;1.308320124939858;11.774881124458744;0.0;0.7;0.0546646639143;0.1275508824667;0.0;Gams_optimisation_COUENNE.opt;FEASIBLE
WA52;0.0;0.9000000139386884;450.8225667902932;4057.403729500257;0.0;0.7000000026361837;63.48684417181816;148.13597159383113;0.0;Gams_optimisation_COUENNE.opt;FEASIBLE
